name,parent_category_id,promotional_price,regular_price,stock_keeping_unit,url
l'outil parfait - rouleau clip 180 mm (produits en phase aqueuse),CATEGORY_marques_l-outil-parfait,7.92 €,9.31 €,B-988180,https://boutique-parquet.com/l-outil-parfait-rouleau-clip-180-mm-produits-en-phase-aqueuse.html
l'outil parfait - bande cache lisse (50m x 50mm),CATEGORY_marques_l-outil-parfait,4.92 €,5.78 €,B-2781048,https://boutique-parquet.com/l-outil-parfait-bande-cache-lisse-50m-x-50mm.html
l'outil parfait - pistolet à cartouches semi ouvert en métal,CATEGORY_marques_l-outil-parfait,4.37 €,5.14 €,B-1254000,https://boutique-parquet.com/l-outil-parfait-pistolet-a-cartouches-semi-ouvert-en-metal.html
l'outil parfait - boite à onglets pour plinthes,CATEGORY_marques_l-outil-parfait,30.30 €,35.65 €,B-766350,https://boutique-parquet.com/l-outil-parfait-boite-a-onglets-pour-plinthes.html
l'outil parfait - camion rectangulaire 14l,CATEGORY_marques_l-outil-parfait,,32.88 €,B-693000,https://boutique-parquet.com/l-outil-parfait-camion-rectangulaire-14l.html
l'outil parfait - bâche de protection épaisse (4x5m),CATEGORY_marques_l-outil-parfait,5.51 €,6.48 €,B-1049000,https://boutique-parquet.com/l-outil-parfait-bache-de-protection-epaisse-4x5m.html
l'outil parfait - rouleau clip 250 mm (produits en phase aqueuse),CATEGORY_marques_l-outil-parfait,10.02 €,11.80 €,B-988250,https://boutique-parquet.com/l-outil-parfait-rouleau-clip-250-mm-produits-en-phase-aqueuse.html
l'outil parfait - bande cache lisse (50m x 25mm),CATEGORY_marques_l-outil-parfait,2.72 €,3.20 €,B-2781025,https://boutique-parquet.com/l-outil-parfait-bande-cache-lisse-50m-x-25mm.html
l'outil parfait - monture montage rapide 180 mm,CATEGORY_marques_l-outil-parfait,2.99 €,3.52 €,B-967580,https://boutique-parquet.com/l-outil-parfait-monture-montage-rapide-180-mm.html
l'outil parfait - perche téléscopique 2x1m,CATEGORY_marques_l-outil-parfait,7.99 €,9.41 €,B-1476000,https://boutique-parquet.com/l-outil-parfait-perche-telescopique-2x1m.html
l'outil parfait - monture montage rapide 250 mm,CATEGORY_marques_l-outil-parfait,3.61 €,4.25 €,B-967550,https://boutique-parquet.com/l-outil-parfait-monture-montage-rapide-250-mm.html
l'outil parfait - pistolet à cartouches en métal,CATEGORY_marques_l-outil-parfait,14.00 €,16.48 €,B-1699000,https://boutique-parquet.com/l-outil-parfait-pistolet-a-cartouches-en-metal.html
accessoires de nettoyage pour le parquet,CATEGORY_marques_l-outil-parfait,8.99 €,12.10 €,,https://boutique-parquet.com/accessoires/accessoires-de-nettoyage-pour-le-parquet
l'outil parfait - brosse spalter évolution (pour produits en phase aqueuse) 140 mm,CATEGORY_marques_l-outil-parfait,20.24 €,23.82 €,B-2347140,https://boutique-parquet.com/l-outil-parfait-brosse-spalter-evolution-pour-produits-en-phase-aqueuse-140-mm.html
l'outil parfait - brosse spalter tradition (pour produits solvantés) 140 mm,CATEGORY_marques_l-outil-parfait,14.44 €,16.98 €,B-73140,https://boutique-parquet.com/l-outil-parfait-brosse-spalter-tradition-pour-vernir-140-mm.html
blanchon - liant mastic à bois 1l naturel,CATEGORY_accessoires_colles-mastics,28.15 €,37.54 €,B-04101115,https://boutique-parquet.com/blanchon-liant-mastic-a-bois-1l-naturel.html
blanchon - liant mastic à bois 10l naturel,CATEGORY_accessoires_colles-mastics,129.01 €,184.31 €,B-07101112,https://boutique-parquet.com/blanchon-liant-mastic-a-bois-10l-naturel.html
qsvscot - quickstep - (2400 x 17 x 17 mm) moulure vinyle assortie au colori,CATEGORY_accessoires_contres-plinthes,,,B-QSVSCOT(-),https://boutique-parquet.com/qsvscot-quickstep-2400-x-17-x-17-mm-moulure-vinyle-assortie-au-colori.html
qsscot - quickstep - (2400 x 17 x 17 mm) - moulure assortie au colori,CATEGORY_accessoires_contres-plinthes,,,B-QSSCOT(-),https://boutique-parquet.com/qsscot-quickstep-2400-x-17-x-17-mm-moulure-assortie-au-colori.html
blanchon - liant mastic à bois 5l naturel,CATEGORY_accessoires_colles-mastics,97.78 €,139.69 €,B-05101114,https://boutique-parquet.com/blanchon-liant-mastic-a-bois-5l-naturel.html
plinthe à recouvrement à peindre - quick step - (2400 x 16 x 128 mm) au ml,CATEGORY_accessoires_contres-plinthes,11.77 €,14.71 €,B-QSISKRCOVER,https://boutique-parquet.com/plinthe-a-recouvrement-a-peindre-quick-step-2400-x-16-x-128-mm.html
qsglue290 - quickstep - stratifié - colle one4all,CATEGORY_accessoires_colles-mastics,11.77 €,14.71 €,B-QSGLUE290,https://boutique-parquet.com/qsglue290-quickstep-stratifie-colle-one4all.html
qskittransp - quickstep - vinyle - hydrokit,CATEGORY_accessoires_colles-mastics,14.00 €,16.48 €,B-QSKITTRANSP,https://boutique-parquet.com/qskittransp-quickstep-vinyle-hydrokit.html
quick step - colle pour parquet (carton de 16kg),CATEGORY_accessoires_colles-mastics,,,QSWGLUE16A,https://boutique-parquet.com/quick-step-colle-pour-parquet-carton-de-16kg.html
couvre-marche vinyle à bord arrondi pour gamme blos et oro - lot de 2 pièces,CATEGORY_accessoires_nez-de-marche,141.22 €,176.52 €,B-QSVSTRBSP(-),https://boutique-parquet.com/couvre-marche-vinyle-a-bord-arrondi-pour-gamme-blos-et-oro-lot-de-2-pieces.html
mastic de finition (pâte acrylique élastique),CATEGORY_accessoires_colles-mastics,17.26 €,19.18 €,QSKIT(),https://boutique-parquet.com/mastic-de-finition-pate-acrylique-elastique.html
dinac - barre de seuil multi-niveaux adhésivé alu anodisé naturel -  largeur 40 mm - 93 cm,CATEGORY_accessoires_barres-de-seuil,18.25 €,20.28 €,B-6428020,https://boutique-parquet.com/dinac-barre-de-seuil-multi-niveaux-adhesive-alu-anodise-naturel-largeur-40-mm-93-cm.html
nez de marche chêne 70 x 22 x 14 (au ml),CATEGORY_accessoires_nez-de-marche,19.80 €,26.40 €,B-DP-NEZ-MARCHE-CHENE70,https://boutique-parquet.com/nez-de-marche-chene-70-x-22-x-14-au-ml.html
couvre-marche vinyle à bord arrondi pour gamme bloom et illume - lot de 2 pièces,CATEGORY_accessoires_nez-de-marche,141.22 €,176.52 €,B-QSVSTRBMP(-),https://boutique-parquet.com/couvre-marche-vinyle-a-bord-arrondi-medium-plank.html
kit de pose pour sol stratifié et vinyle,CATEGORY_accessoires_outillage-parquet,16.99 €,20.50 €,B-QSTOOLA,https://boutique-parquet.com/kit-de-pose-pour-sol-stratifie-et-vinyle.html
haro - sous couche - panneau isolant en fibre de bois,CATEGORY_accessoires_sous-couches,3.05 €,4.96 €,B-406354,https://boutique-parquet.com/haro-panneau-isolant-en-fibre-de-bois.html
haro - sous-couche rouleau de liège de 2mm (rouleau de 10m²),CATEGORY_accessoires_sous-couches,5.56 €,6.95 €,B-403640,https://boutique-parquet.com/haro-sous-couche-rouleau-de-liege-de-2mm-rouleau-de-10m.html
quick step - spatule acier pour colle parquet b11,CATEGORY_accessoires_outillage-parquet,,,QSWB11,https://boutique-parquet.com/spatule-acier-pour-colle-parquet-b11.html
profilé d'adaptation pour sols vinyl argile 2000 x 38 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVADPCLAY,https://boutique-parquet.com/profile-d-adaptation-pour-sols-vinyl-argile-2000-x-38-x-7.html
plinthe hydro résistante à l'eau à peindre - polystyrène - 2400 x 13 x 58 mm,CATEGORY_accessoires_plinthes-hydrofuges,6.22 €,8.88 €,B-QSHSK58PAINT,https://boutique-parquet.com/plinthe-resistante-a-l-eau-a-peindre-polystyrene-2400-x-13-x-58-mm.html
plinthe hydro résistante à l'eau à peindre - polystyrène - 2400 x 13 x 38 mm,CATEGORY_accessoires_plinthes-hydrofuges,5.96 €,7.94 €,B-QSHSK38PAINT,https://boutique-parquet.com/plinthe-resistante-a-l-eau-a-peindre-polystyrene-2400-x-13-x-38-mm.html
profilé de bordure pour sols vinyl - champagne 2000 x 24 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVENPCHAM,https://boutique-parquet.com/profile-de-bordure-pour-sols-vinyl-champagne-2000-x-24-x-7.html
profilé de bordure pour sols vinyl - argile 2000 x 24 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVENPCLAY,https://boutique-parquet.com/profile-de-bordure-pour-sols-vinyl-cafe-2000-x-24-x-8.html
plinthe hydro résistante à l'eau à peindre - polystyrène - 2400 x 13 x 80 mm,CATEGORY_accessoires_plinthes-hydrofuges,8.56 €,11.40 €,B-QSHSK80PAINT,https://boutique-parquet.com/plinthe-resistante-a-l-eau-a-peindre-polystyrene-2400-x-13-x-80-mm.html
profilé de bordure pour sols vinyl - café 2000 x 24 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVENPCOFF,https://boutique-parquet.com/profile-de-bordure-pour-sols-vinyl-cafe-2000-x-24-x-7.html
profilé de jonction pour sols vinyl - champagne 2000 x 34 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVEXPCHAM,https://boutique-parquet.com/profile-de-jonction-pour-sols-vinyl-champagne-2000-x-34-x-7.html
profilé de bordure pour sols vinyl - argent 2000 x 24 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVENPSILV,https://boutique-parquet.com/profile-de-bordure-pour-sols-vinyl-argent-2000-x-24-x-7.html
profilé de jonction pour sols vinyl - argile 2000 x 34 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVEXPCLAY,https://boutique-parquet.com/profile-de-jonction-pour-sols-vinyl-argile-2000-x-34-x-7.html
moulure hydro résistante à l'eau à peindre - polystyrène - 2400 x 20 x 30 mm,CATEGORY_accessoires_plinthes-hydrofuges,2.98 €,3.72 €,B-QSHSCOTPAINT,https://boutique-parquet.com/moulure-resistante-a-l-eau-a-peindre-polystyrene-2400-x-20-x-30-mm.html
profilé de jonction pour sols vinyl - argent 2000 x 34 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVEXPSILV,https://boutique-parquet.com/nevexpsilv-profile-de-jonction-pour-sols-vinyl-argent-2000-x-34-x-7.html
profilé d'adaptation pour sols vinyl argent 2000 x 38 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVADPSILV,https://boutique-parquet.com/profile-d-adaptation-pour-sols-vinyl-argent-2000-x-38-x-7.html
nevincpbase - sous-profilé incizo aluminium pour les escaliers gammes vinyles quick step,CATEGORY_accessoires_sous-profile-incizo,28.26 €,35.33 €,B-NEVINCPBASE,https://boutique-parquet.com/sous-profile-incizo-aluminium-pour-les-escaliers-gamme-vinyl.html
profilé d'adaptation pour sols vinyl champagne 2000 x 38 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVADPCHAM,https://boutique-parquet.com/profile-d-adaptation-pour-sols-vinyl-champagne-2000-x-38-x-7.html
newincpbase - sous-profilé incizo aluminium pour les escaliers gammes parquets quick step,CATEGORY_accessoires_sous-profile-incizo,31.74 €,39.67 €,B-NEWINCPBASE,https://boutique-parquet.com/newincpbase-quick-step-parquet-profile-de-base-en-aluminium-incizo-pour-les-escaliers.html
profilé de jonction pour sols vinyl - café 2000 x 34 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVEXPCOFF,https://boutique-parquet.com/profile-de-jonction-pour-sols-vinyl-cafe-2000-x-34-x-7.html
profilé d'adaptation pour sols vinyl café 2000 x 38 x 7,CATEGORY_accessoires_profiles,44.86 €,56.06 €,B-NEVADPCOFF,https://boutique-parquet.com/profile-d-adaptation-pour-sols-vinyl-cafe-2000-x-38-x-7.html
neincpbase - sous-profilé incizo aluminium pour les escaliers gammes stratifiés quick step,CATEGORY_accessoires_sous-profile-incizo,31.99 €,40.00 €,B-NEINCPBASE,https://boutique-parquet.com/sous-profile-incizo-aluminium-pour-les-escaliers.html
nevradpsilv - quickstep - livyn - 8.5 x 31 x 2000 mm - profilé de transition - livyn,CATEGORY_accessoires_profiles,30.14 €,37.68 €,B-NEVRADPSILV,https://boutique-parquet.com/nevradpsilv-quickstep-livyn-8-5-x-31-x-2000-mm-profile-de-transition-livyn.html
plinthe blanche à peindre quick step (40x14x2400 mm) au ml,CATEGORY_accessoires_plinthes,3.41 €,4.54 €,B-QSPSKR4PAINT,https://boutique-parquet.com/plinthe-blanche-a-peindre-quick-step-40x14x2400.html
qsflexskr - quickstep - livyn - plinthe à peindre souple,CATEGORY_accessoires_plinthes,11.77 €,14.71 €,B-QSFLEXSKR,https://boutique-parquet.com/qsflexskr-quickstep-livyn-plinthe-a-peindre-souple.html
plinthe (14x100x2400) revêtue blanche au ml,CATEGORY_accessoires_plinthes,5.09 €,7.26 €,B-PLINTHE-BLANCHE100,https://boutique-parquet.com/plinthe-14x100x2400-revetue-blanche-plinthe-blanche-100.html
plinthe stratifiée assortie au colori (15x80x2200mm) au ml,CATEGORY_accessoires_plinthes,,,B-PLIHARO,https://boutique-parquet.com/plinthe-assortie-au-colori-15x80x2200mm-au-ml.html
quick-step - plinthe standard à peindre - 2400 x 12 x 58 mm,CATEGORY_accessoires_plinthes,2.94 €,3.67 €,B-QSSKPAINT,https://boutique-parquet.com/quick-step-plinthe-standard-a-peindre-2400-x-12-x-58-mm.html
qslpskr(-) - quickstep - plinthe stratifié - (100x14x2400) - assortie gamme largo,CATEGORY_accessoires_plinthes,8.58 €,10.73 €,B-QSLPSKR(-),https://boutique-parquet.com/qslpskr-quickstep-plinthe-stratifie-100x14x2400-assortie-gamme-largo.html
plinthe ovolo 16x160mm (au ml),CATEGORY_accessoires_plinthes,10.04 €,12.55 €,QSISKRWHITE,https://boutique-parquet.com/plinthe-ovolo-16x160mm-au-ml.html
plinthe blanche à emboîter recouvert de mdf - (15 x 80 x 2200 mm) au ml,CATEGORY_accessoires_plinthes,4.30 €,6.29 €,B-411057,https://boutique-parquet.com/plinthe-blanche-a-emboiter-recouvert-de-mdf-15-x-80-x-2400-mm.html
quick step - plinthe replaquee sur mdf (80*16*2400) - assortie gamme,CATEGORY_accessoires_plinthes,9.60 €,12.00 €,B-QSWPPSKR,https://boutique-parquet.com/quick-step-plinthe-replaquee-sur-mdf-80-16-2400-assortie-gamme.html
quickstep - plinthe standard pvc - assortie au colori du  vinyl (au ml),CATEGORY_accessoires_plinthes,6.34 €,7.92 €,B-QSVSK,https://boutique-parquet.com/quickstep-plinthe-standard-pvc-assorti-vinyl.html
plinthe (14x80x2400) revêtue blanche au ml,CATEGORY_accessoires_plinthes,4.19 €,5.58 €,B-PLINTHE-BLANCHE,https://boutique-parquet.com/plinthe-14x80x2400-revetue-blanche-au-ml.html
plinthe massive chêne premier 100x14 mm (sans noeuds) au ml,CATEGORY_accessoires_plinthes,,,B-DP-PLINTHE-CHENE-PREMIER-100x14,https://boutique-parquet.com/plinthe-massive-chene-premier-100x14-mm-sans-noeuds-au-ml.html
plinthe lamett en placage (70x14x2200) assortie au colori,CATEGORY_accessoires_plinthes,,,B-ASSORTIE,https://boutique-parquet.com/plinthe-lamett-en-placage-70x14x2200-assortie-au-colori.html
quickstep - plinthe stratifiée - (77x14x2400mm) - assortie au colori du parquet choisi (au ml),CATEGORY_accessoires_plinthes,7.43 €,9.29 €,B-QSPSKR(-),https://boutique-parquet.com/qspskr-quickstep-stratifie-plinthe-77x14x2400-assortie-gamme.html
plinthe massive chêne premier 70 x 14 (sans noeuds) au ml,CATEGORY_accessoires_plinthes,,,B-DP-PLINTHE-CHENE-PREMIER-70-14,https://boutique-parquet.com/plinthe-massive-chene-premier-70-x-14-sans-noeuds-au-ml.html
plinthe haro serie 4000 (19x58x2200) assortie,CATEGORY_accessoires_plinthes,10.16 €,11.95 €,B-406907,https://boutique-parquet.com/406907-plinthe-haro-serie-4000-19x58x2200-assortie.html
haro - sous-couche rouleau de liège (rouleau de 30m²),CATEGORY_accessoires_sous-couches,5.56 €,6.95 €,B-402847,https://boutique-parquet.com/haro-sous-couche-rouleau-de-liege.html
plinthe haro serie 4000 (19x58x2200) assortie,CATEGORY_accessoires_plinthes,10.16 €,11.95 €,B-408608,https://boutique-parquet.com/plinthe-haro-serie-4000-19x58x2200-assortie.html
quick step - sous-couche comfort,CATEGORY_accessoires_sous-couches,5.41 €,6.77 €,B-QSVUDLCOMFORT15,https://boutique-parquet.com/quick-step-sous-couche-comfort.html
haro sous-couche pse easy aqua stop - 18 m²,CATEGORY_accessoires_sous-couches,3.30 €,4.96 €,B-407719,https://boutique-parquet.com/sous-couche-pse-easy-aqua-stop-18-m.html
sous-couche heat,CATEGORY_accessoires_sous-couches,8.35 €,10.44 €,B-QSVUDLHEAT10,https://boutique-parquet.com/sous-couche-heat.html
quick step - sous-couche transit underlay,CATEGORY_accessoires_sous-couches,8.35 €,10.44 €,QSVUDLTRANSIT15,https://boutique-parquet.com/quick-step-sous-couche-transitstop-lyvin.html
qsudlsw7 - quick step - stratifié - sous-couche silent walk,CATEGORY_accessoires_sous-couches,9.82 €,12.26 €,B-QSUDLSW7,https://boutique-parquet.com/qsudlsw7-quick-step-stratifie-sous-couche-silent-walk.html
plinthe haro stratifié (19x58x2200) assortie,CATEGORY_accessoires_plinthes,7.24 €,8.04 €,B-408605,https://boutique-parquet.com/plinthe-haro-stratifie-19x58x2200-assortie.html
plinthe lamett en stratifié (12x60x2200) assortie avec le vinyle,CATEGORY_accessoires_plinthes,,,B-PLS-VINYLE-LAMETT,https://boutique-parquet.com/plinthe-lamett-en-stratifie-12x60x2200-assortie-avec-le-vinyle.html
qsudltl9 - quick step - stratifié - sous-couche thermolevel,CATEGORY_accessoires_sous-couches,5.99 €,7.49 €,B-QSUDLTL9,https://boutique-parquet.com/qsudltl9-quick-step-stratifie-sous-couche-thermolevel.html
plinthe massive chêne premier (100mm x 20mm) au ml,CATEGORY_accessoires_plinthes,,,B-OBD0201019,https://boutique-parquet.com/plinthe-massive-chene-premier-100mm-x-20mm-au-ml.html
plinthe stratifié quick step standard (58x12x2400) identique au colori du parquet,CATEGORY_accessoires_plinthes,5.35 €,6.70 €,B-QSSK(-),https://boutique-parquet.com/plinthe-stratifie-quick-step-standard-58x12x2400-assorti.html
plinthe bois massif 100x14 mm - chêne rustique brut (au ml),CATEGORY_accessoires_plinthes,,,B-OBD0201016,https://boutique-parquet.com/plinthe-bois-massif-100x14-mm-chene-rustique-brut-au-ml.html
quick step - système de clipsage pour plinthes standard 58 mm (qssk) compatible gamme stratifié capture. largo et majestic,CATEGORY_accessoires_plinthes,29.82 €,35.54 €,B-QSCLIPSKME95A,https://boutique-parquet.com/quick-step-systeme-de-clipsage-pour-plinthes-standard-9mm.html
plinthe massive chêne rustique (avec noeuds) (70 mm x 14 mm) au ml,CATEGORY_accessoires_plinthes,,,B-PLI-70C,https://boutique-parquet.com/plinthe-massive-chene-rustique-avec-noeuds-70-mm-x-14-mm-au-ml.html
plinthe massif chêne de l'est profil carré (70 mm x 16 mm) assortie au colori,CATEGORY_accessoires_plinthes,,,B-CDE-PLI70C,https://boutique-parquet.com/plinthe-massif-chene-de-l-est-profil-carre-70-mm-x-16-mm-assortie-au-colori.html
